,value
2018-03-12,188958.7694728209
2018-03-13,189273.4996026156
2018-03-14,169191.37053462947
2018-03-15,170606.47424556236
2018-03-16,170793.5563281672
2018-03-17,162193.31303106344
2018-03-18,168953.63744060238
2018-03-19,177640.65904694962
2018-03-20,183971.97457381734
2018-03-21,183695.49679868013
2018-03-22,179872.34263952854
2018-03-23,184042.9700483773
2018-03-24,176337.17779772624
2018-03-25,174687.79268767033
2018-03-26,168105.78127577956
2018-03-27,160733.04816254895
2018-03-28,163705.6606599921
2018-03-29,146369.33324786738
2018-03-30,140833.1831191243
2018-03-31,142648.92653081988
2018-04-01,140437.52201334195
2018-04-02,145444.17421379342
2018-04-03,152877.75993050705
2018-04-04,140014.86239638447
2018-04-05,139556.8773384357
2018-04-06,136238.60478470277
2018-04-07,142149.36171670593
2018-04-08,144622.36130197084
2018-04-09,139578.9227905217
2018-04-10,140942.88133610043
2018-04-11,143276.96463912993
2018-04-12,163292.0764316817
2018-04-13,162575.68447486608
2018-04-14,165065.2871888538
2018-04-15,172426.23312760532
2018-04-16,166241.68784662444
2018-04-17,162832.72361508914
2018-04-18,168995.5687596267
2018-04-19,171335.79049117223
2018-04-20,183638.12222482346
2018-04-21,184451.7180239859
2018-04-22,182373.79865771942
2018-04-23,185546.67117688482
2018-04-24,199831.66678781394
2018-04-25,183542.02554833415
2018-04-26,192098.10586756255
2018-04-27,184793.7499500176
2018-04-28,193589.02970866757
2018-04-29,194905.68936003017
2018-04-30,191319.16268849018
2018-05-01,187938.93940243035
2018-05-02,191128.9871612122
2018-05-03,201465.7867459813
2018-05-04,200571.95495919164
2018-05-05,203288.00086547725
2018-05-06,198946.99656539096
2018-05-07,193537.20017651597
2018-05-08,189790.3134404559
2018-05-09,192448.00505154283
2018-05-10,186136.12425732354
2018-05-11,173579.16928389008
2018-05-12,175034.4302093636
2018-05-13,179466.7299451138
2018-05-14,179275.3348601049
2018-05-15,175150.98181854916
2018-05-16,172513.69466660224
2018-05-17,166516.6117093363
2018-05-18,170086.6086600907
2018-05-19,170054.55243742373
2018-05-20,176123.53807269508
2018-05-21,173115.09753921314
2018-05-22,164634.10871133287
2018-05-23,154840.43107286617
2018-05-24,156412.0843682074
2018-05-25,154023.74560238665
2018-05-26,151239.4087896996
2018-05-27,151303.8227528769
2018-05-28,146228.17926350128
2018-05-29,153783.91009275164
2018-05-30,151992.65627410627
2018-05-31,154223.3420528677
2018-06-01,154900.34121837452
2018-06-02,157510.106818677
2018-06-03,159111.9261710086
2018-06-04,154305.61456937416
2018-06-05,157084.11131259476
2018-06-06,157585.45361057887
2018-06-07,158386.77136474533
2018-06-08,156747.33287243207
2018-06-09,154187.2604690333
2018-06-10,139390.74558072645
2018-06-11,141621.36596831193
2018-06-12,134658.85591050924
2018-06-13,129693.11311774634
2018-06-14,136809.71111792792
2018-06-15,131634.95313635957
2018-06-16,133656.74498353474
2018-06-17,132867.41478356047
2018-06-18,138105.17795303185
2018-06-19,138692.1187745505
2018-06-20,139161.50309459653
2018-06-21,138317.92256209694
2018-06-22,124572.19045295732
2018-06-23,126841.857699637
2018-06-24,126562.15912349355
2018-06-25,128615.52344686833
2018-06-26,124921.14283970928
2018-06-27,126233.13157639085
2018-06-28,120340.65798458502
2018-06-29,127440.92011803879
2018-06-30,131370.84644848335
2018-07-01,130633.58244131952
2018-07-02,136081.5356023931
2018-07-03,133863.13228734033
2018-07-04,135462.81915849887
2018-07-05,134263.45757165027
2018-07-06,135742.79712943503
2018-07-07,138826.6141131884
2018-07-08,137809.8933946953
2018-07-09,136857.08204621117
2018-07-10,129446.58100219646
2018-07-11,131049.30948914304
2018-07-12,128279.4752093867
2018-07-13,127777.50104750197
2018-07-14,128422.28855198478
2018-07-15,130533.83395460513
2018-07-16,138351.44172779232
2018-07-17,150378.20477002664
2018-07-18,151626.74229807206
2018-07-19,153530.40886049205
2018-07-20,150429.8726276491
2018-07-21,152041.65164496042
2018-07-22,151798.92226751617
2018-07-23,158261.23323221787
2018-07-24,172102.19188961602
2018-07-25,167187.64754286155
2018-07-26,162524.45298285552
2018-07-27,167235.527216277
2018-07-28,168722.98286289652
2018-07-29,167942.0634621559
2018-07-30,167274.82571775123
2018-07-31,158239.40613509523
2018-08-01,155679.50880928707
2018-08-02,154101.5160614559
2018-08-03,151795.18657958804
2018-08-04,143621.5833507117
2018-08-05,144070.7950500946
2018-08-06,141993.1022404228
2018-08-07,137471.42080774732
2018-08-08,128632.82386536474
2018-08-09,133807.77698147699
2018-08-10,125844.54453743283
2018-08-11,127750.46025836168
2018-08-12,129179.96609045484
2018-08-13,127775.88486637318
2018-08-14,126576.03510059035
2018-08-15,128287.99433802592
2018-08-16,129084.95998858288
2018-08-17,134695.60131855286
2018-08-18,130884.80931471768
2018-08-19,132574.59284819948
2018-08-20,127868.22403926254
2018-08-21,132332.6068982241
2018-08-22,129871.39552211903
2018-08-23,133237.78471246205
2018-08-24,136365.41122145206
2018-08-25,137523.45878686372
2018-08-26,136620.94258193122
2018-08-27,141325.97489011168
2018-08-28,144836.44591465394
2018-08-29,143834.83653996765
2018-08-30,142712.254077871
2018-08-31,143581.75861731963
2018-09-01,147497.07981023449
2018-09-02,149446.73014056694
2018-09-03,148689.42561812085
2018-09-04,150525.3777624305
2018-09-05,136773.62205475764
2018-09-06,133195.75509509715
2018-09-07,130809.52587354586
2018-09-08,126518.70190319323
2018-09-09,128157.81031156474
2018-09-10,129165.94752718904
2018-09-11,128659.9494700477
2018-09-12,129664.43350399523
2018-09-13,132751.20701910421
2018-09-14,132617.50879601654
2018-09-15,133421.15793551056
2018-09-16,133038.4882513994
2018-09-17,127946.25724944583
2018-09-18,129445.7724573942
2018-09-19,130909.8697532001
2018-09-20,133050.85433924082
2018-09-21,138561.26895646728
2018-09-22,137692.14651404225
2018-09-23,137377.97737039838
2018-09-24,134881.06371266497
2018-09-25,131964.74383530777
2018-09-26,132224.14200436804
2018-09-27,136886.95318241522
2018-09-28,135822.61358734264
2018-09-29,134867.16513464652
2018-09-30,135368.347705452
2018-10-01,134834.2986080742
2018-10-02,132887.6778632825
2018-10-03,132499.29979240152
2018-10-04,134265.77585309517
2018-10-05,135046.77866808584
2018-10-06,134309.38285122777
2018-10-07,134687.41356032566
2018-10-08,135546.50267210038
2018-10-09,135047.51165886177
2018-10-10,133959.24238736936
2018-10-11,126126.9664500617
2018-10-12,126784.10688957405
2018-10-13,127249.52509881351
2018-10-14,126889.84296869591
2018-10-15,133340.7500618719
2018-10-16,132512.38735401968
2018-10-17,132402.9048292379
2018-10-18,131312.93814688132
2018-10-19,130159.74964889925
2018-10-20,131330.67232907625
2018-10-21,131669.23663550074
2018-10-22,131308.20154739937
2018-10-23,131190.3675309172
2018-10-24,131580.09829265394
2018-10-25,131001.2009449949
2018-10-26,131312.01481232198
2018-10-27,131807.34103684846
2018-10-28,131190.21604252726
2018-10-29,128393.88310622731
2018-10-30,128736.5710636631
2018-10-31,129376.39708107844
2018-11-01,130045.87071153971
2018-11-02,130217.07750282755
2018-11-03,129918.82165221935
2018-11-04,131730.85204686935
2018-11-05,131303.28296122685
2018-11-06,132403.82258991562
2018-11-07,133557.07073998806
2018-11-08,131393.9642767408
2018-11-09,129851.64404293675
2018-11-10,130131.24455372403
2018-11-11,130485.32205821888
2018-11-12,129768.76571296027
2018-11-13,128680.58076840233
2018-11-14,116138.42532955855
2018-11-15,114790.86389084431
2018-11-16,113251.44901448059
2018-11-17,113065.67445884566
2018-11-18,114223.53016846048
2018-11-19,97527.92978106489
2018-11-20,90086.92048104972
2018-11-21,93368.12325895154
2018-11-22,87694.28431156481
2018-11-23,88152.70638512987
2018-11-24,78061.76363900804
2018-11-25,81046.50083424828
2018-11-26,76746.77144431013
2018-11-27,77450.21035950442
2018-11-28,86613.73483051037
2018-11-29,87098.7214108053
2018-11-30,81601.42946846329
2018-12-01,84961.53336916392
2018-12-02,83954.04341579218
2018-12-03,78643.84067388764
2018-12-04,80103.4689702584
2018-12-05,75753.15249745645
2018-12-06,70590.07785774047
2018-12-07,69432.02746069907
2018-12-08,69856.13543571171
2018-12-09,72444.72353872954
2018-12-10,69980.44662129867
2018-12-11,68710.4930300967
2018-12-12,70433.1961083415
2018-12-13,66885.27430464419
2018-12-14,65494.158066432225
2018-12-15,65331.51121102294
2018-12-16,65718.33630494891
2018-12-17,71825.00532356121
2018-12-18,75217.80320014735
2018-12-19,75643.56646460346
2018-12-20,83946.8563735446
2018-12-21,78932.64720417208
2018-12-22,81795.42722987855
2018-12-23,81094.0707957468
2018-12-24,82770.43237422047
2018-12-25,77785.03997533879
2018-12-26,78244.44655746876
2018-12-27,73742.56920214239
2018-12-28,79920.52355448336
2018-12-29,76751.94026875688
2018-12-30,78812.17324361722
2018-12-31,75891.20443481587
2019-01-01,78522.14614073448
2019-01-02,80003.56123747177
2019-01-03,77924.5561060709
2019-01-04,78469.88425275344
2019-01-05,78045.44578060818
2019-01-06,83016.01048573232
2019-01-07,82027.29891732952
2019-01-08,81784.77916222425
2019-01-09,82038.08360086172
2019-01-10,74339.38572368052
2019-01-11,74407.60824346675
2019-01-12,74153.4669369022
2019-01-13,71903.48869682993
2019-01-14,75008.6921850836
2019-01-15,73266.9226873575
2019-01-16,73865.0830387071
2019-01-17,74471.31081330129
2019-01-18,73838.75613375462
2019-01-19,75479.05167266024
2019-01-20,72490.03955890844
2019-01-21,72320.4511579969
2019-01-22,73291.13220748614
2019-01-23,72815.20192031076
2019-01-24,73178.7750049203
2019-01-25,72902.28076745641
2019-01-26,72885.9460310057
2019-01-27,72378.54214316781
2019-01-28,70276.45415100202
2019-01-29,69524.73958446507
2019-01-30,70458.61655970427
2019-01-31,69899.84769971017
2019-02-01,70358.10723667049
2019-02-02,71170.5955866373
2019-02-03,69930.4403594138
2019-02-04,69804.83104108396
2019-02-05,70185.12848098426
2019-02-06,68975.81545548755
2019-02-07,68741.86224818588
2019-02-08,74388.38539156564
2019-02-09,74205.71035992262
2019-02-10,74817.3678066153
2019-02-11,73544.52045075959
2019-02-12,73657.67308240992
2019-02-13,73278.79609027595
2019-02-14,72951.40113000383
2019-02-15,73103.96811373816
2019-02-16,73441.6726229832
2019-02-17,74468.04304682296
2019-02-18,79477.4374790459
2019-02-19,79654.79415650091
2019-02-20,80767.7106088981
2019-02-21,79984.87654706901
2019-02-22,80799.924700312
2019-02-23,84234.09619653258
2019-02-24,76624.12105122398
2019-02-25,78174.9764345326
2019-02-26,77717.92325088184
2019-02-27,77770.2556727178
2019-02-28,77782.48763386894
2019-03-01,77916.02195967869
2019-03-02,77994.13861041759
2019-03-03,77454.02620383701
2019-03-04,75775.95717187806
2019-03-05,78758.03502916428
2019-03-06,78776.17844106583
2019-03-07,78911.64240200544
2019-03-08,78609.57007256258
2019-03-09,80241.10279418786
2019-03-10,79778.25113369255
2019-03-11,78840.93802809664
2019-03-12,79161.60105289391
2019-03-13,78909.87016474965
2019-03-14,79013.23519095732
2019-03-15,80034.78580650192
2019-03-16,81872.51730222626
2019-03-17,81230.79229840222
2019-03-18,81322.33711849072
2019-03-19,81964.82610768988
2019-03-20,82595.13448891553
2019-03-21,81381.56716769864
2019-03-22,81476.28025155407
2019-03-23,81648.93527101871
2019-03-24,81330.33449549665
2019-03-25,80057.97124672444
2019-03-26,80341.21326405786
2019-03-27,82436.2633264188
2019-03-28,82173.39316344372
2019-03-29,83812.28057019769
2019-03-30,83903.46510673677
2019-03-31,83908.59875058396
2019-04-01,84819.0176635664
2019-04-02,100305.666494168
2019-04-03,101724.48012434671
2019-04-04,100465.05671434947
2019-04-05,103162.48845415955
2019-04-06,103363.9656832872
2019-04-07,106289.91004394458
2019-04-08,108026.16881244254
2019-04-09,106273.47953624849
2019-04-10,108792.57718258373
2019-04-11,103094.61542893334
2019-04-12,103629.67516480655
2019-04-13,103572.24881474041
2019-04-14,105399.07390810439
2019-04-15,102861.85583692396
2019-04-16,106252.78734288485
2019-04-17,106722.05432629904
2019-04-18,107950.63214718236
2019-04-19,107944.23237176411
2019-04-20,108559.03629072916
2019-04-21,108032.00225793861
2019-04-22,110021.93419330668
2019-04-23,112860.25247114732
2019-04-24,111072.63126827187
2019-04-25,104725.9350739725
2019-04-26,105994.73967858763
2019-04-27,105827.39541812986
2019-04-28,105766.07941055791
2019-04-29,105752.67127626154
2019-04-30,108095.06901345939
2019-05-01,108971.41573975085
2019-05-02,110654.57650885066
2019-05-03,116455.78598402646
2019-05-04,118344.10561860747
2019-05-05,117159.59365898787
2019-05-06,116623.8582669741
2019-05-07,117991.10820398487
2019-05-08,121453.50096482915
2019-05-09,125637.71681894657
2019-05-10,129362.59106809006
2019-05-11,146589.3804809209
2019-05-12,142218.57233664903
2019-05-13,159211.42277602723
2019-05-14,162653.8638218107
2019-05-15,167239.88193690972
2019-05-16,160552.27248756553
2019-05-17,150331.85725135097
2019-05-18,148358.76829419885
2019-05-19,167348.73809065163
2019-05-20,163108.9578241443
2019-05-21,162103.65383392724
2019-05-22,155850.63045609018
2019-05-23,160703.89119948455
2019-05-24,163110.65802990846
2019-05-25,164469.36801857813
2019-05-26,177571.37228133398
2019-05-27,178985.0465263059
2019-05-28,178251.0524134568
2019-05-29,176701.37880360172
2019-05-30,168822.58631829798
2019-05-31,174745.17045772122
2019-06-01,174315.6795258331
2019-06-02,178070.17141209237
2019-06-03,165412.5576560111
2019-06-04,156530.42856650634
2019-06-05,158850.4381774321
2019-06-06,159192.33292332216
2019-06-07,163178.84527221104
2019-06-08,161740.85768133393
2019-06-09,155850.55520937353
2019-06-10,163435.08314712322
2019-06-11,161391.52633955912
2019-06-12,166463.63409073674
2019-06-13,167964.80336675848
2019-06-14,177354.68717511138
2019-06-15,180419.68307459494
2019-06-16,182863.48836268837
2019-06-17,190332.1290737693
2019-06-18,185583.44362917932
2019-06-19,189113.93067978497
2019-06-20,194420.03959740413
2019-06-21,207977.57994675037
2019-06-22,217389.24763048874
2019-06-23,220968.71312314016
2019-06-24,224549.81147283615
2019-06-25,239572.28220373165
2019-06-26,262009.67827009258
2019-06-27,226331.87888997587
2019-06-28,251413.93665399964
2019-06-29,241314.15795925434
2019-06-30,218732.82976441988
2019-07-01,215581.6889569352
2019-07-02,220561.5636858537
2019-07-03,243590.98194775975
2019-07-04,226649.91986702336
2019-07-05,223504.48344185535
2019-07-06,228902.02199394576
2019-07-07,233289.85134409723
2019-07-08,249890.52174172425
2019-07-09,255469.46887121972
2019-07-10,245877.2644899698
2019-07-11,230715.57515394874
2019-07-12,239803.98215772436
2019-07-13,231185.89306074748
2019-07-14,207071.22731866068
2019-07-15,220329.31440701714
2019-07-16,191545.9418718028
2019-07-17,197008.63352579667
2019-07-18,216348.1663773483
2019-07-19,213794.22993973765
2019-07-20,218471.39985086693
2019-07-21,215207.80657485814
2019-07-22,209806.5549457596
2019-07-23,200345.89315630615
2019-07-24,198507.0755295692
2019-07-25,200817.26681530863
2019-07-26,199938.56082012362
2019-07-27,192465.63447137145
2019-07-28,193909.802422716
2019-07-29,192741.1514302059
2019-07-30,194762.59165394775
2019-07-31,205420.99649334888
2019-08-01,211154.3078171133
2019-08-02,213587.3762769799
2019-08-03,219734.69791733756
2019-08-04,222717.2468583468
2019-08-05,239951.1906488594
2019-08-06,232843.3429457553
2019-08-07,242874.25712245185
2019-08-08,243412.89900933826
2019-08-09,240725.0960891774
2019-08-10,228756.43483337783
2019-08-11,234124.35834519457
2019-08-12,230878.21579136973
2019-08-13,220429.35084757934
2019-08-14,203503.14211920634
2019-08-15,208925.73366464104
2019-08-16,209841.5901507457
2019-08-17,207244.24848186327
2019-08-18,209388.57974034682
2019-08-19,221661.80978733924
2019-08-20,218413.98825484244
2019-08-21,205465.3793174223
2019-08-22,205104.06769592175
2019-08-23,210955.42258428392
2019-08-24,205881.93995037017
2019-08-25,205812.91699203762
2019-08-26,210376.63906851158
2019-08-27,206463.16359967785
2019-08-28,197284.96511034525
2019-08-29,192572.8154926504
2019-08-30,194478.4206218164
2019-08-31,194707.3334502992
2019-09-01,197604.7695747301
2019-09-02,210454.39750447264
2019-09-03,215393.20343226523
2019-09-04,214492.37856384818
2019-09-05,214438.34685458976
2019-09-06,209105.6269361609
2019-09-07,212662.17035695972
2019-09-08,211140.91138421485
2019-09-09,209236.50693544897
2019-09-10,205008.6774478942
2019-09-11,206213.8046488096
2019-09-12,211564.03798568956
2019-09-13,210330.28685002
2019-09-14,210270.8754922821
2019-09-15,209253.2059311188
2019-09-16,208431.2244227947
2019-09-17,206952.86920184648
2019-09-18,206320.7983409121
2019-09-19,208217.55737407602
2019-09-20,206478.65940912574
2019-09-21,202741.75757338156
2019-09-22,203562.3346649782
2019-09-23,196827.16827117497
2019-09-24,173116.62015960107
2019-09-25,171261.52982631058
2019-09-26,163681.00333289307
2019-09-27,166362.70879342657
2019-09-28,166703.03112018597
2019-09-29,163483.82728790838
2019-09-30,168614.69183055498
2019-10-01,168835.46189267538
2019-10-02,170064.46407554043
2019-10-03,167284.89903464678
2019-10-04,165371.62855337883
2019-10-05,165316.24831403815
2019-10-06,159647.68484763493
2019-10-07,166520.11491306266
2019-10-08,165990.76566645358
2019-10-09,174149.4880960488
2019-10-10,173965.0037771436
2019-10-11,167747.23891426463
2019-10-12,168622.68970066003
2019-10-13,168072.47624418404
2019-10-14,169575.40657957582
2019-10-15,165717.68073155908
2019-10-16,162280.48828870044
2019-10-17,163992.98016674918
2019-10-18,161512.466043496
2019-10-19,161725.73025985507
2019-10-20,167192.57920675763
2019-10-21,166759.30317489398
2019-10-22,162866.96877328074
2019-10-23,151698.993190866
2019-10-24,150771.9452379805
2019-10-25,175882.84395799122
2019-10-26,187851.53769875056
2019-10-27,193821.9127611636
2019-10-28,187155.19256367531
2019-10-29,191284.65325309103
2019-10-30,185937.01760578182
2019-10-31,185737.69652102125
2019-11-01,187551.8562667875
2019-11-02,188777.6858977409
2019-11-03,186788.7146460712
2019-11-04,190969.53843654043
2019-11-05,188841.33651876546
2019-11-06,189543.79052120712
2019-11-07,186749.51512279606
2019-11-08,177875.96326613714
2019-11-09,178678.86970716174
2019-11-10,183408.46012773772
2019-11-11,177008.4843795788
2019-11-12,178707.280313501
2019-11-13,177793.78078621448
2019-11-14,175236.5884112749
2019-11-15,171787.21430803748
2019-11-16,171992.65189330874
2019-11-17,172558.0019850782
2019-11-18,165878.2171711943
2019-11-19,164852.42889201484
2019-11-20,163836.65279944852
2019-11-21,154614.90069729934
2019-11-22,147696.8493619065
2019-11-23,148563.46140428045
2019-11-24,140242.77036061985
2019-11-25,144497.70840189536
2019-11-26,145354.8393962846
2019-11-27,152508.36575400142
2019-11-28,150776.95858386802
2019-11-29,157287.62583682564
2019-11-30,153268.90805306676
2019-12-01,150226.15955918052
2019-12-02,148316.91867414772
2019-12-03,148376.9419088378
2019-12-04,146022.70204195118
2019-12-05,149981.72513448005
2019-12-06,153050.294800008
2019-12-07,152196.04093230734
2019-12-08,152502.4046922962
2019-12-09,148910.14794064767
2019-12-10,146530.04206063104
2019-12-11,146152.4827907596
2019-12-12,145878.0352181046
2019-12-13,147154.34795401673
2019-12-14,143333.69236753753
2019-12-15,144415.99430064153
2019-12-16,139689.4263299127
2019-12-17,134243.36416531965
2019-12-18,147811.62701542253
2019-12-19,144955.3481235312
2019-12-20,145828.4918860821
2019-12-21,144629.06679716957
2019-12-22,152164.63331402902
2019-12-23,148359.9812887531
2019-12-24,147051.10678318457
2019-12-25,145849.60985454425
2019-12-26,145877.62677670518
2019-12-27,146902.34050385669
2019-12-28,148164.09505272142
2019-12-29,149705.12186375525
2019-12-30,146456.84661672421
2019-12-31,145379.65352158117
2020-01-01,145624.16915937452
2020-01-02,140890.89901597533
2020-01-03,148738.9313368643
2020-01-04,148924.06015448904
2020-01-05,149173.03807435185
2020-01-06,157475.70992752587
2020-01-07,165448.40492938322
2020-01-08,163260.5042073245
2020-01-09,158382.37784512475
2020-01-10,166172.62426343263
2020-01-11,162694.49641990347
2020-01-12,165977.94340512302
2020-01-13,164548.2052735425
2020-01-14,178941.7025418436
2020-01-15,179285.08273066723
2020-01-16,176425.57729411143
2020-01-17,180892.01973915982
2020-01-18,181029.35821205535
2020-01-19,176739.84134668615
2020-01-20,175359.25574069266
2020-01-21,177274.71649118132
2020-01-22,176041.17535865374
2020-01-23,170382.97231572145
2020-01-24,171269.2545295967
2020-01-25,169370.38426864496
2020-01-26,174817.42068460086
2020-01-27,180715.62383131767
2020-01-28,190679.4660805847
2020-01-29,188783.89881813026
2020-01-30,193130.7486131972
2020-01-31,189764.81679618754
2020-02-01,190591.31796744023
2020-02-02,189494.84622235314
2020-02-03,188700.3503490088
2020-02-04,186329.05006491244
2020-02-05,195352.4802554942
2020-02-06,198402.82553929073
2020-02-07,199219.06750530572
2020-02-08,201285.47105533088
2020-02-09,206546.20165791543
2020-02-10,200272.82009443193
2020-02-11,208683.68511107945
2020-02-12,210129.69377586263
2020-02-13,208103.69673559
2020-02-14,210725.6531553705
2020-02-15,201280.6653897114
2020-02-16,201667.38202671794
2020-02-17,197402.6364427507
2020-02-18,207051.92449388932
2020-02-19,195017.8096868588
2020-02-20,195216.46027316537
2020-02-21,196909.71751725633
2020-02-22,196425.37664852283
2020-02-23,202545.7430218576
2020-02-24,196243.92322305776
2020-02-25,189131.5296826119
2020-02-26,178386.55465402777
2020-02-27,179102.6714741429
2020-02-28,176822.40857193992
2020-02-29,173213.46016882168
2020-03-01,173138.12512273033
2020-03-02,181179.6198830691
2020-03-03,178014.37229258148
2020-03-04,177903.33905380697
2020-03-05,184226.3773051728
2020-03-06,185996.9632982595
2020-03-07,180585.66668154814
2020-03-08,163296.58517202662
2020-03-09,161120.7285369487
2020-03-10,160350.26647312986
2020-03-11,161247.50013175307
2020-03-12,98369.95849203538
2020-03-13,114394.0121657974
2020-03-14,105705.91088871274
2020-03-15,108613.52359290207
2020-03-16,102366.66535041748
2020-03-17,108353.97498527517
2020-03-18,110012.16489663269
2020-03-19,125667.97286075102
2020-03-20,126110.18682086762
2020-03-21,125894.25837474556
2020-03-22,118266.44844907516
2020-03-23,131981.7415469814
2020-03-24,137477.3018835449
2020-03-25,135878.06998014217
2020-03-26,136463.8070137313
2020-03-27,129395.83565716179
2020-03-28,127007.60924352195
2020-03-29,119458.44767973995
2020-03-30,130155.09558112733
2020-03-31,130537.56475631715
2020-04-01,135313.19091526305
2020-04-02,138099.23976581494
2020-04-03,136910.53988584562
2020-04-04,139592.99885581955
2020-04-05,137713.82638362143
2020-04-06,149144.94417262464
2020-04-07,146246.25509774784
2020-04-08,149729.27736661118
2020-04-09,148228.45246581902
2020-04-10,139599.168785876
2020-04-11,139975.29709548896
2020-04-12,140439.79765264058
2020-04-13,139290.1719633474
2020-04-14,139692.1341986015
2020-04-15,136429.5418438286
2020-04-16,143733.50627136946
2020-04-17,142980.78568130755
2020-04-18,147490.7332413677
2020-04-19,144924.173246564
2020-04-20,138950.80699699497
2020-04-21,139351.1229785768
2020-04-22,145028.7676470217
2020-04-23,152151.00834665602
2020-04-24,152690.91615335768
2020-04-25,153329.92182239992
2020-04-26,156507.45809498505
2020-04-27,158212.89008103797
2020-04-28,157546.98032248512
2020-04-29,178429.56074982585
2020-04-30,175173.3636142618
2020-05-01,179305.06410403957
2020-05-02,182406.04876676318
2020-05-03,180776.98592249997
2020-05-04,180416.71961074893
2020-05-05,183295.5250960113
2020-05-06,185833.8346574808
2020-05-07,202902.31082701415
2020-05-08,199093.72377828308
2020-05-09,193602.30427851848
2020-05-10,177121.16961944586
2020-05-11,173897.41917684014
2020-05-12,178976.4299767391
2020-05-13,189205.41851445686
2020-05-14,198702.7386078127
2020-05-15,188892.5853383661
2020-05-16,190445.25848302036
2020-05-17,196371.48683227584
2020-05-18,197884.4052477432
2020-05-19,198429.92836727877
2020-05-20,192961.66409832178
2020-05-21,183813.28056819906
2020-05-22,186101.7061429076
2020-05-23,186281.27036653808
2020-05-24,176866.25008046566
2020-05-25,180603.25272380124
2020-05-26,179423.48603796985
2020-05-27,186797.42602052644
2020-05-28,194356.62966869984
2020-05-29,191206.23452126
2020-05-30,196851.01302211802
2020-05-31,191680.21362283934
2020-06-01,207145.37664351222
2020-06-02,193217.57748006916
2020-06-03,196187.31137177272
2020-06-04,198659.28751050204
2020-06-05,195193.19193012785
2020-06-06,196197.4674125433
2020-06-07,197911.56178997355
2020-06-08,198598.55987043557
2020-06-09,198446.22993777788
2020-06-10,200691.05571400758
2020-06-11,188072.16073732093
2020-06-12,192021.63188226733
2020-06-13,192233.9143176937
2020-06-14,189435.58988513655
2020-06-15,191316.57254730162
2020-06-16,193283.40081254023
2020-06-17,191860.09316990728
2020-06-18,190268.44700926545
2020-06-19,188698.42353415716
2020-06-20,189806.73422738476
2020-06-21,188466.3406466758
2020-06-22,196586.1689709553
2020-06-23,195257.85228959224
2020-06-24,188485.67628349943
2020-06-25,187555.88280176558
2020-06-26,185803.81074191863
2020-06-27,182692.8018873664
2020-06-28,184904.54477474917
2020-06-29,186293.57902448354
2020-06-30,185844.953829501
2020-07-01,187420.01250753208
2020-07-02,184417.03472482844
2020-07-03,183824.9531584708
2020-07-04,185430.7770981571
2020-07-05,184178.54548212443
2020-07-06,189675.30092979732
2020-07-07,187872.54233293247
2020-07-08,191577.20279006372
2020-07-09,187418.72998343327
2020-07-10,188531.26048382846
2020-07-11,187429.52449660795
2020-07-12,188835.57076137367
2020-07-13,187584.55762590087
2020-07-14,187881.77839444965
2020-07-15,186557.41243250418
2020-07-16,185339.388741066
2020-07-17,185819.51371740267
2020-07-18,186200.44473888853
2020-07-19,187031.23619420404
2020-07-20,185955.35601773282
2020-07-21,190689.55203758526
2020-07-22,193461.85669644663
2020-07-23,195150.8927836632
2020-07-24,194087.48191735477
2020-07-25,197193.91321429325
2020-07-26,201784.46609780262
2020-07-27,224150.42399060456
2020-07-28,221813.92173126029
2020-07-29,225495.0022995392
2020-07-30,225559.58881223662
2020-07-31,230395.23877684446
2020-08-01,239890.26163241995
2020-08-02,224745.28696196238
2020-08-03,228011.58135584922
2020-08-04,227334.74323909523
2020-08-05,238656.7593729089
2020-08-06,239003.65426076335
2020-08-07,235618.12949076534
2020-08-08,239063.8029546041
2020-08-09,237362.9979115919
2020-08-10,241715.3613604791
2020-08-11,231270.20901925425
2020-08-12,234959.84461377873
2020-08-13,239544.5446324439
2020-08-14,239169.8800834863
2020-08-15,240863.69866628476
2020-08-16,242040.6523575743
2020-08-17,249748.73513942803
2020-08-18,242845.95460824686
2020-08-19,238755.93026474945
2020-08-20,240990.17499404488
2020-08-21,234125.01164409463
2020-08-22,236980.85791688637
2020-08-23,236669.7529613547
2020-08-24,238755.0215078141
2020-08-25,229967.0180824762
2020-08-26,232841.9256614018
2020-08-27,230113.5450538069
2020-08-28,234225.29922840826
2020-08-29,232986.00367986146
2020-08-30,237915.14006155418
2020-08-31,236727.19238989413
2020-09-01,242448.2689887064
2020-09-02,231505.14327025673
2020-09-03,206274.38808266775
2020-09-04,212632.57980859387
2020-09-05,206407.64287114632
2020-09-06,208180.91929250985
2020-09-07,210632.68247549576
2020-09-08,205625.52982508094
2020-09-09,207553.35805372536
2020-09-10,209996.18468296746
2020-09-11,211064.1524944588
2020-09-12,212099.70523203906
2020-09-13,209787.9154177329
2020-09-14,216744.51565754128
2020-09-15,218955.30321654188
2020-09-16,222390.08573441842
2020-09-17,222096.47083296906
2020-09-18,221925.64476485684
2020-09-19,224899.12694322428
2020-09-20,221625.9160060462
2020-09-21,211356.452134003
2020-09-22,213688.96432728137
2020-09-23,207683.06900966383
2020-09-24,217894.59047636503
2020-09-25,216979.32795505444
2020-09-26,217796.65657945912
2020-09-27,218690.03316347575
2020-09-28,217000.34559866393
2020-09-29,220033.5596665281
2020-09-30,219142.53356743287
